matrix_id,group,name,exp_idx,n,method,t_embed,r0_fit,r1_fit,n_iter,termination_reason,t_spd,stress,pointwise_stress,distortion,sgs,np_score,alpha,source_shard
2866,ML_Graph,dermatology_5NN,194,366,wrap_python_newdist,0.4857,,,,,0.0101,0.1750536670618772,0.170936425078761,0.1311146448949212,0.9362592421141428,0.83565873015873,26.755234,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
2867,ML_Graph,Ecoli_10NN,195,336,wrap_python_newdist,0.4581,,,,,0.0112,0.2123888450475929,0.2419730522153248,0.1698669055192579,0.8513294070689852,0.6992103528088249,11.048413,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
2869,ML_Graph,Glass_10NN,196,214,wrap_python_newdist,0.1831,,,,,0.0048,0.2088661928679326,0.2540536170568149,0.1692709970477633,0.8113656079462108,0.6997731002068813,8.917068,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
2872,ML_Graph,iris_dataset_30NN,197,150,wrap_python_newdist,0.1218,,,,,0.0037,0.1551802154384232,0.2363274909677357,0.1379744815015256,0.9597510029902586,0.9543183515352184,8.498732,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
2879,ML_Graph,Olivetti_norm_10NN,198,400,wrap_python_newdist,0.6679,,,,,0.0158,0.2674542994947527,0.3113786304320824,0.2163841859113737,0.7297857933783346,0.5282110283583095,8.33345,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
2890,ML_Graph,YaleA_10NN,199,165,wrap_python_newdist,0.1088,,,,,0.003,0.2781363858787516,0.3226108001329909,0.2269402660807106,0.6176225223993024,0.5305196120624456,6.791009,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
6,HB,arc130,0,130,wrap_python,0.38,,,,,0.0023,0.3544324698639304,0.3625121979847494,0.2713439657766944,0.2716552225737151,0.949011536838432,4.989199,results/suitesparse_normalized_wrap_python_comparison.csv
8,HB,ash292,1,292,wrap_python,0.586,,,,,0.007,0.1585621147766943,0.1219288175935095,0.0932651576920743,0.9849065625323024,0.939405261405261,26.97248,results/suitesparse_normalized_wrap_python_comparison.csv
15,HB,bcspwr03,2,118,wrap_python,0.0901,,,,,0.0013,0.2575332513513164,0.2543472519342244,0.1972157743469093,0.8295752120788525,0.5778687973832006,17.1573,results/suitesparse_normalized_wrap_python_comparison.csv
16,HB,bcspwr04,3,274,wrap_python,0.5154,,,,,0.0066,0.1926682825490702,0.2104643271406565,0.1456942904670158,0.9338577109055568,0.5866653814022237,21.227272,results/suitesparse_normalized_wrap_python_comparison.csv
26,HB,bcsstk04,4,132,wrap_python,0.1533,,,,,0.0035,0.3390921540656735,0.3482713046475055,0.26171484549678,0.7079419530446286,0.8406430668872923,6.812884,results/suitesparse_normalized_wrap_python_comparison.csv
27,HB,bcsstk05,5,153,wrap_python,0.1808,,,,,0.0027,0.3081212453321011,0.2895888807491674,0.2195169317939866,0.8962992259882208,0.7767484858973122,14.997742,results/suitesparse_normalized_wrap_python_comparison.csv
28,HB,bcsstk06,6,420,wrap_python,1.4526,,,,,0.0203,0.1397451056719744,0.1763114005562182,0.1010927527764663,0.968415285602248,0.8618451021242107,18.172482,results/suitesparse_normalized_wrap_python_comparison.csv
29,HB,bcsstk07,7,420,wrap_python,1.4525,,,,,0.0201,0.1397451056719744,0.1763114005562182,0.1010927527764663,0.968415285602248,0.8618451021242107,18.172482,results/suitesparse_normalized_wrap_python_comparison.csv
44,HB,bcsstk22,8,110,wrap_python,0.0801,,,,,0.0013,0.2500771692913426,0.224705230660167,0.178735167104932,0.8264236998037469,0.8410938522262047,19.2778,results/suitesparse_normalized_wrap_python_comparison.csv
62,HB,bcsstm07,9,420,wrap_python,1.4267,,,,,0.019,0.141099165981973,0.1748429896660366,0.1005926414482281,0.9681618828075864,0.859637046767414,18.088075,results/suitesparse_normalized_wrap_python_comparison.csv
93,HB,can_144,10,144,wrap_python,0.1443,,,,,0.0016,0.3914206832063077,0.353412497602327,0.3118898338339039,0.5753169343898952,0.8512508268716371,18.524728,results/suitesparse_normalized_wrap_python_comparison.csv
94,HB,can_161,11,161,wrap_python,0.1793,,,,,0.0024,0.2179203680150309,0.2455349054270945,0.1692989303336359,0.8131974251516206,0.7461066223078606,12.832776,results/suitesparse_normalized_wrap_python_comparison.csv
95,HB,can_187,12,187,wrap_python,0.2441,,,,,0.0026,0.3300274202160806,0.323238336610157,0.259010121489992,0.713810678237974,0.8493100184129593,22.62591,results/suitesparse_normalized_wrap_python_comparison.csv
96,HB,can_229,13,229,wrap_python,0.3629,,,,,0.0045,0.2318714205521368,0.269425837553337,0.1770919545074048,0.8389718962628768,0.5856417020372128,14.673834,results/suitesparse_normalized_wrap_python_comparison.csv
98,HB,can_256,14,256,wrap_python,0.4734,,,,,0.007,0.2732590342709832,0.2946021877349372,0.2157841252242141,0.6790575487731572,0.644652270016598,7.797221,results/suitesparse_normalized_wrap_python_comparison.csv
99,HB,can_268,15,268,wrap_python,0.5213,,,,,0.0075,0.2337941182302903,0.2590865860723135,0.1793062414151792,0.7580292739975882,0.6817497043763815,8.388635,results/suitesparse_normalized_wrap_python_comparison.csv
100,HB,can_292,16,292,wrap_python,0.5976,,,,,0.0081,0.2835659416425081,0.2669342219785068,0.206187636699478,0.7644837656640988,0.6258767266367748,12.478799,results/suitesparse_normalized_wrap_python_comparison.csv
113,HB,dwt_162,17,162,wrap_python,0.1788,,,,,0.002,0.1358636628507979,0.1336434415500441,0.0930539514324065,0.9707869456632244,0.9036483516483512,24.75219,results/suitesparse_normalized_wrap_python_comparison.csv
114,HB,dwt_193,18,193,wrap_python,0.2962,,,,,0.005,0.3388181106782224,0.311648742133266,0.2456977923890122,0.7004498374169733,0.6390312281339295,9.316966,results/suitesparse_normalized_wrap_python_comparison.csv
116,HB,dwt_209,19,209,wrap_python,0.3025,,,,,0.0044,0.2467637443721032,0.2536637490305102,0.1890039685567,0.8711748912949848,0.573050544021823,14.221137,results/suitesparse_normalized_wrap_python_comparison.csv
117,HB,dwt_221,20,221,wrap_python,0.3315,,,,,0.004,0.1346805159292276,0.1432939722975123,0.0956497367043783,0.9874330179234192,0.8176566787185982,29.143966,results/suitesparse_normalized_wrap_python_comparison.csv
118,HB,dwt_234,21,117,wrap_python,0.0893,,,,,0.0013,0.2274284621581602,0.2441221803472605,0.1737784127482673,0.8803317504942628,0.4607993878326695,16.185523,results/suitesparse_normalized_wrap_python_comparison.csv
119,HB,dwt_245,22,245,wrap_python,0.3978,,,,,0.0051,0.2152706125522867,0.223083438436011,0.1648510687276782,0.8797231469432475,0.5858998790526345,18.610829,results/suitesparse_normalized_wrap_python_comparison.csv
121,HB,dwt_307,23,307,wrap_python,0.6661,,,,,0.0077,0.257117102024522,0.2421909280910723,0.181802594213181,0.7367412132007304,0.7939221107670301,17.830798,results/suitesparse_normalized_wrap_python_comparison.csv
122,HB,dwt_310,24,310,wrap_python,0.6586,,,,,0.0057,0.1100524296537196,0.1096046584189386,0.0724191936301759,0.9947217465232332,0.9401123321123318,42.548777,results/suitesparse_normalized_wrap_python_comparison.csv
123,HB,dwt_346,25,340,wrap_python,0.824,,,,,0.0107,0.1642736925004204,0.2047888382154117,0.128805044101462,0.9531152049356866,0.6079539484759066,16.747238,results/suitesparse_normalized_wrap_python_comparison.csv
124,HB,dwt_361,26,361,wrap_python,0.907,,,,,0.0089,0.1272552466985138,0.1278223232287653,0.0829261917580454,0.98492955553715,0.964095238095238,33.079265,results/suitesparse_normalized_wrap_python_comparison.csv
125,HB,dwt_419,27,419,wrap_python,1.2415,,,,,0.0155,0.2277557909128534,0.203031459783979,0.1624455278680757,0.8833021079871344,0.7976392496392496,25.679386,results/suitesparse_normalized_wrap_python_comparison.csv
141,HB,fs_183_1,28,183,wrap_python,0.2308,,,,,0.0035,0.3330872124040547,0.355565646436059,0.2655032220791172,0.5883398950713902,0.7269113186145022,6.362362,results/suitesparse_normalized_wrap_python_comparison.csv
142,HB,fs_183_3,29,183,wrap_python,0.2294,,,,,0.0038,0.3465501748850236,0.3687222352979664,0.2819688496274368,0.5361241516799171,0.7022255338326134,6.388742,results/suitesparse_normalized_wrap_python_comparison.csv
143,HB,fs_183_4,30,183,wrap_python,0.2297,,,,,0.0034,0.3465501748850236,0.3687222352979664,0.2819688496274368,0.5361241516799171,0.7022255338326134,6.388742,results/suitesparse_normalized_wrap_python_comparison.csv
144,HB,fs_183_6,31,183,wrap_python,0.2273,,,,,0.0032,0.3388811543127978,0.358212151910774,0.271396503027436,0.5687058211732288,0.7124050834705722,6.34792,results/suitesparse_normalized_wrap_python_comparison.csv
158,HB,gent113,32,104,wrap_python,0.0787,,,,,0.0015,0.294431461499949,0.3226707359771685,0.2315368263611389,0.6990201114198645,0.5901938307882594,7.706067,results/suitesparse_normalized_wrap_python_comparison.csv
161,HB,gre_115,33,115,wrap_python,0.0891,,,,,0.0016,0.2802303218758059,0.3461880544605526,0.2276039582021481,0.6609081404532946,0.395918720953076,10.333266,results/suitesparse_normalized_wrap_python_comparison.csv
162,HB,gre_185,34,185,wrap_python,0.2342,,,,,0.0033,0.1299698878482095,0.1768954138537115,0.1053032689204864,0.9652882623143376,0.8040974335344437,15.724061,results/suitesparse_normalized_wrap_python_comparison.csv
163,HB,gre_216a,35,216,wrap_python,0.3132,,,,,0.0039,0.1633020353511195,0.2219984294499478,0.1212125395482204,0.9163455664956408,0.5282237531093368,21.7009,results/suitesparse_normalized_wrap_python_comparison.csv
164,HB,gre_216b,36,216,wrap_python,0.3122,,,,,0.004,0.1633020353511195,0.2219984294499478,0.1212125395482204,0.9163455664956408,0.5282237531093368,21.7009,results/suitesparse_normalized_wrap_python_comparison.csv
165,HB,gre_343,37,343,wrap_python,0.803,,,,,0.0096,0.1861767590973582,0.2329579588837763,0.1331836832774415,0.8881785956231785,0.4458102745208008,25.628382,results/suitesparse_normalized_wrap_python_comparison.csv
167,HB,hor_131,38,434,wrap_python,1.1095,,,,,0.0195,0.2762871774259626,0.2819320513438161,0.2026855012204836,0.6965044290051353,0.5405937674334164,13.858529,results/suitesparse_normalized_wrap_python_comparison.csv
171,HB,impcol_a,39,206,wrap_python,0.1974,,,,,0.0042,0.2867328687975835,0.3019201659018334,0.2149779627300591,0.8256211546914424,0.4224526060858375,12.872047,results/suitesparse_normalized_wrap_python_comparison.csv
173,HB,impcol_c,40,137,wrap_python,0.0877,,,,,0.0019,0.306348286450083,0.3401197131400009,0.2483200243533349,0.6084166284624081,0.4179971387538394,9.084509,results/suitesparse_normalized_wrap_python_comparison.csv
174,HB,impcol_d,41,425,wrap_python,0.871,,,,,0.0154,0.3263792159134563,0.310680521249685,0.2432859186034446,0.6505148556858568,0.4307477534609537,18.498368,results/suitesparse_normalized_wrap_python_comparison.csv
175,HB,impcol_e,42,225,wrap_python,0.3417,,,,,0.0052,0.2688581138537833,0.2944794494410394,0.2090101795192619,0.8373239529666957,0.5762099045490049,10.552185,results/suitesparse_normalized_wrap_python_comparison.csv
188,HB,lns_131,43,102,wrap_python,0.0478,,,,,0.0016,0.1879462710033163,0.2281413225889397,0.1465925652922153,0.8904523126854651,0.5885734419170147,11.643976,results/suitesparse_normalized_wrap_python_comparison.csv
192,HB,lnsp_131,44,102,wrap_python,0.0483,,,,,0.0012,0.1912028235516965,0.23210079199206,0.1489743656968809,0.8860525838260614,0.578101933573268,11.686977,results/suitesparse_normalized_wrap_python_comparison.csv
202,HB,lshp_265,45,265,wrap_python,0.3283,,,,,0.0055,0.1266200249540064,0.1063798394903742,0.077071423112987,0.981660468784784,0.9907539682539682,26.483077,results/suitesparse_normalized_wrap_python_comparison.csv
203,HB,lshp_406,46,406,wrap_python,0.7923,,,,,0.0127,0.1264626657535364,0.103558434541301,0.0722871682436988,0.980652175206564,0.9795138888888888,32.538743,results/suitesparse_normalized_wrap_python_comparison.csv
206,HB,lund_a,47,147,wrap_python,0.1169,,,,,0.0025,0.0731825521634329,0.1225202426348185,0.0521198816151403,0.9880792693048296,1.0,14.414305,results/suitesparse_normalized_wrap_python_comparison.csv
207,HB,lund_b,48,147,wrap_python,0.117,,,,,0.0025,0.1791867427524175,0.1500730623410325,0.0871289319207752,0.9775554410535776,1.0,14.840604,results/suitesparse_normalized_wrap_python_comparison.csv
212,HB,mcca,49,168,wrap_python,0.1612,,,,,0.004,0.1891579457524294,0.2453060218628633,0.1554039269219533,0.9156385481231932,0.7418326821702759,12.093226,results/suitesparse_normalized_wrap_python_comparison.csv
215,HB,nnc261,50,261,wrap_python,0.3198,,,,,0.005,0.2037264967435092,0.2004093480432996,0.1453854266205787,0.9215925827312904,0.6509219700148493,18.070527,results/suitesparse_normalized_wrap_python_comparison.csv
217,HB,nos1,51,158,wrap_python,0.1106,,,,,0.001,0.1557968863945468,0.1266686647457225,0.1144109928291966,0.9914536805224518,1.0,86.836564,results/suitesparse_normalized_wrap_python_comparison.csv
220,HB,nos4,52,100,wrap_python,0.0466,,,,,0.0015,0.2173438070837428,0.1954172442480528,0.1485640268198963,0.9302192010220536,0.7858273506205079,15.076885,results/suitesparse_normalized_wrap_python_comparison.csv
229,HB,plat362,53,362,wrap_python,0.7123,,,,,0.0138,0.1565433854748261,0.1555742312668826,0.1080053541576441,0.956409961789738,0.9188485269460496,18.261814,results/suitesparse_normalized_wrap_python_comparison.csv
239,HB,saylr1,54,238,wrap_python,0.2568,,,,,0.0039,0.1197081452742972,0.1400251929983529,0.090724823350601,0.9754062928165416,1.0,32.366132,results/suitesparse_normalized_wrap_python_comparison.csv
251,HB,steam1,55,240,wrap_python,0.3017,,,,,0.0059,0.2791688057827042,0.3184071730496021,0.2177860337836451,0.7563383309239138,0.5274803629147055,12.523202,results/suitesparse_normalized_wrap_python_comparison.csv
254,HB,str_0,56,363,wrap_python,0.7066,,,,,0.0153,0.3398163948100749,0.3601490472551746,0.2676665844871447,0.4280202988695972,0.2985329247221947,7.61938,results/suitesparse_normalized_wrap_python_comparison.csv
255,HB,str_200,57,363,wrap_python,0.7378,,,,,0.0167,0.3377397955303024,0.3627128379355209,0.2681156845961407,0.4760220949021497,0.3514764822443864,7.228768,results/suitesparse_normalized_wrap_python_comparison.csv
256,HB,str_400,58,363,wrap_python,0.7423,,,,,0.0169,0.3546917930262329,0.3662379928128581,0.2787573887228373,0.3600653077760932,0.3637026649173154,6.83976,results/suitesparse_normalized_wrap_python_comparison.csv
257,HB,str_600,59,363,wrap_python,0.7463,,,,,0.017,0.3410149640102346,0.3744001646610682,0.2783925409863948,0.5020493940605327,0.3832567251196381,7.303522,results/suitesparse_normalized_wrap_python_comparison.csv
263,HB,west0132,60,132,wrap_python,0.0832,,,,,0.002,0.3271705222512515,0.3709405895979238,0.2670271914521354,0.7049116022333476,0.4671196941561693,10.865227,results/suitesparse_normalized_wrap_python_comparison.csv
264,HB,west0156,61,156,wrap_python,0.1139,,,,,0.0026,0.3196376686313488,0.3589333105163557,0.2566597621774799,0.4634579549425343,0.2644939849986654,8.696964,results/suitesparse_normalized_wrap_python_comparison.csv
265,HB,west0167,62,167,wrap_python,0.1319,,,,,0.0029,0.2743586825642576,0.318155318160153,0.2201234913947228,0.6756661009701483,0.4336306728802097,8.744301,results/suitesparse_normalized_wrap_python_comparison.csv
266,HB,west0381,63,381,wrap_python,0.7412,,,,,0.0149,0.380329560453661,0.4098801925889852,0.3073460221895822,0.125977802379621,0.2411318834647165,6.338105,results/suitesparse_normalized_wrap_python_comparison.csv
273,HB,will199,64,199,wrap_python,0.1892,,,,,0.0041,0.3585721786762673,0.3996453059489251,0.2912183272925631,0.2791622312306978,0.2314573555441949,7.248354,results/suitesparse_normalized_wrap_python_comparison.csv
292,Bai,bfwa398,65,398,wrap_python,0.793,,,,,0.0141,0.2061945113215872,0.2132418171430134,0.1550399090630517,0.8924006260872624,0.7289817535666112,16.481286,results/suitesparse_normalized_wrap_python_comparison.csv
295,Bai,bfwb398,66,209,wrap_python,0.2064,,,,,0.0038,0.1333738746226965,0.1798896027101338,0.1048106054099468,0.9667506276463728,0.6307973222369725,16.169609,results/suitesparse_normalized_wrap_python_comparison.csv
298,Bai,bwm200,67,200,wrap_python,0.1776,,,,,0.0012,0.1349228354385236,0.0884306306123027,0.0790770985069952,0.9921710908794352,1.0,106.180246,results/suitesparse_normalized_wrap_python_comparison.csv
307,Bai,ck400,68,200,wrap_python,0.1898,,,,,0.0018,0.2304141744990672,0.1940567692755405,0.1660208186098157,0.9154887258667088,0.9887777777777776,58.286978,results/suitesparse_normalized_wrap_python_comparison.csv
313,Bai,lop163,69,163,wrap_python,0.1274,,,,,0.0021,0.1261697911421729,0.2103846521382136,0.0914527180848383,0.9782785653973004,0.5405413336704425,22.296848,results/suitesparse_normalized_wrap_python_comparison.csv
314,Bai,mhda416,70,409,wrap_python,1.0438,,,,,0.018,0.1444028891997793,0.1600519933477576,0.0968319539576933,0.9917959506019944,0.948460514978956,27.512391,results/suitesparse_normalized_wrap_python_comparison.csv
315,Bai,mhdb416,71,102,wrap_python,0.0504,,,,,0.0009,0.1928110524050647,0.1690687704092893,0.1461929380989714,0.9753489498302432,0.9754468864468864,28.980294,results/suitesparse_normalized_wrap_python_comparison.csv
316,Bai,odepa400,72,400,wrap_python,0.6756,,,,,0.0033,0.6619071380477104,0.5429799859350805,0.5461675441622148,-0.0044651754174784,0.4951690821256038,295.831809,results/suitesparse_normalized_wrap_python_comparison.csv
318,Bai,olm100,73,100,wrap_python,0.0452,,,,,0.0008,0.1519507691108061,0.1036248624477796,0.0916355173393985,0.9907101863213084,1.0,53.691436,results/suitesparse_normalized_wrap_python_comparison.csv
323,Bai,pde225,74,225,wrap_python,0.2291,,,,,0.003,0.1091986413706748,0.1349315678783319,0.0877270432371224,0.9765849548200648,1.0,30.869277,results/suitesparse_normalized_wrap_python_comparison.csv
327,Bai,qc324,75,324,wrap_python,1.0477,,,,,0.125,0.3827195064043781,0.3720962455758799,0.2852444419813996,0.5624663720932825,0.6501772603831221,5.479979,results/suitesparse_normalized_wrap_python_comparison.csv
334,Bai,rw136,76,136,wrap_python,0.0868,,,,,0.0016,0.3088228232290192,0.2711793359473476,0.2214083469751689,0.8215953017251996,0.5815684670409534,18.283751,results/suitesparse_normalized_wrap_python_comparison.csv
337,Bai,tub100,77,100,wrap_python,0.0442,,,,,0.0006,0.1628437856574343,0.115549900994935,0.1046542820033157,0.9870868403463328,1.0,54.721007,results/suitesparse_normalized_wrap_python_comparison.csv
380,DRIVCAV,cavity01,78,290,wrap_python,0.4929,,,,,0.0103,0.293414246287162,0.2686279171061732,0.2122145054822302,0.7180591873047889,0.709606801852731,8.928498,results/suitesparse_normalized_wrap_python_comparison.csv
381,DRIVCAV,cavity02,79,162,wrap_python,0.1546,,,,,0.0041,0.2909834716098597,0.2683192748002223,0.2098158510015709,0.7224657701329956,0.7480899759639411,6.796391,results/suitesparse_normalized_wrap_python_comparison.csv
382,DRIVCAV,cavity03,80,290,wrap_python,0.4955,,,,,0.0102,0.3119156665808887,0.2759052636886267,0.2219052405296932,0.6836275762418365,0.6921387550845288,8.93371,results/suitesparse_normalized_wrap_python_comparison.csv
383,DRIVCAV,cavity04,81,162,wrap_python,0.1548,,,,,0.0039,0.2909834716098597,0.2683192748002223,0.2098158510015709,0.7224657701329956,0.7480899759639411,6.796391,results/suitesparse_normalized_wrap_python_comparison.csv
406,FIDAP,ex1,82,216,wrap_python,0.2636,,,,,0.0061,0.2910075952075328,0.2757742868222586,0.2092932690676845,0.7852667331156246,0.8219992967200738,7.833138,results/suitesparse_normalized_wrap_python_comparison.csv
416,FIDAP,ex2,83,441,wrap_python,1.7374,,,,,0.0404,0.2366980249099311,0.2486456296089296,0.1798076037907089,0.8676157812204719,0.8410884712775464,7.696555,results/suitesparse_normalized_wrap_python_comparison.csv
824,TOKAMAK,utm300,84,300,wrap_python,0.4781,,,,,0.0106,0.2280377120485169,0.2394559305218896,0.1709542514062767,0.8354541259910417,0.6435174987166659,10.421189,results/suitesparse_normalized_wrap_python_comparison.csv
861,MathWorks,pivtol,85,102,wrap_python,0.0458,,,,,0.0005,0.6258487177856195,0.6642310376687989,0.530494724262375,-0.0289574803508468,0.3209999999999995,87.950645,results/suitesparse_normalized_wrap_python_comparison.csv
875,Pothen,mesh2e1,86,306,wrap_python,0.4456,,,,,0.0078,0.296245912203582,0.2420242643434922,0.1999384953295747,0.681461964803191,0.780647747314414,20.470147,results/suitesparse_normalized_wrap_python_comparison.csv
876,Pothen,mesh2em5,87,306,wrap_python,0.4425,,,,,0.0079,0.296245912203582,0.2420242643434922,0.1999384953295747,0.681461964803191,0.780647747314414,20.470147,results/suitesparse_normalized_wrap_python_comparison.csv
877,Pothen,mesh3e1,88,289,wrap_python,0.3786,,,,,0.0049,0.1099147886602894,0.1328223264355134,0.0881289768574534,0.9767397728668984,1.0,35.158874,results/suitesparse_normalized_wrap_python_comparison.csv
878,Pothen,mesh3em5,89,289,wrap_python,0.3795,,,,,0.0053,0.1099147886602894,0.1328223264355134,0.0881289768574534,0.9767397728668984,1.0,35.158874,results/suitesparse_normalized_wrap_python_comparison.csv
884,Pothen,sphere3,90,258,wrap_python,0.317,,,,,0.0045,0.1540606259795395,0.2642504035294575,0.1179106501213348,0.9111834910051154,0.8048297258297257,18.2998,results/suitesparse_normalized_wrap_python_comparison.csv
908,vanHeukelum,cage7,91,340,wrap_python,0.5708,,,,,0.0111,0.293306074998297,0.3164700607599781,0.2268011251979275,0.7406584908401996,0.3666457086806966,13.540697,results/suitesparse_normalized_wrap_python_comparison.csv
926,FEMLAB,poisson2D,92,367,wrap_python,0.6442,,,,,0.012,0.1994484387822439,0.1557525787153553,0.1360480391910383,0.8931618001592154,0.9567301587301584,26.312601,results/suitesparse_normalized_wrap_python_comparison.csv
929,FEMLAB,problem1,93,415,wrap_python,0.8352,,,,,0.0141,0.1909880846324693,0.1398169094257213,0.1152708953788014,0.9137979452973028,0.990249433106576,27.890129,results/suitesparse_normalized_wrap_python_comparison.csv
1112,Sandia,oscil_dcop_01,94,426,wrap_python,0.8368,,,,,0.0082,0.2221011694247658,0.2419262951709378,0.1801873513867711,0.8748822071229763,0.6062717770034846,59.770641,results/suitesparse_normalized_wrap_python_comparison.csv
1113,Sandia,oscil_dcop_02,95,426,wrap_python,0.8346,,,,,0.0084,0.2221011694247658,0.2419262951709378,0.1801873513867711,0.8748822071229763,0.6062717770034846,59.770641,results/suitesparse_normalized_wrap_python_comparison.csv
1114,Sandia,oscil_dcop_03,96,426,wrap_python,0.8344,,,,,0.0084,0.2221011694247658,0.2419262951709378,0.1801873513867711,0.8748822071229763,0.6062717770034846,59.770641,results/suitesparse_normalized_wrap_python_comparison.csv
1115,Sandia,oscil_dcop_04,97,426,wrap_python,0.8346,,,,,0.0079,0.2221011694247658,0.2419262951709378,0.1801873513867711,0.8748822071229763,0.6062717770034846,59.770641,results/suitesparse_normalized_wrap_python_comparison.csv
1116,Sandia,oscil_dcop_05,98,426,wrap_python,0.8352,,,,,0.008,0.2221011694247658,0.2419262951709378,0.1801873513867711,0.8748822071229763,0.6062717770034846,59.770641,results/suitesparse_normalized_wrap_python_comparison.csv
1117,Sandia,oscil_dcop_06,99,426,wrap_python,0.8374,,,,,0.008,0.2221011694247658,0.2419262951709378,0.1801873513867711,0.8748822071229763,0.6062717770034846,59.770641,results/suitesparse_normalized_wrap_python_comparison.csv
1118,Sandia,oscil_dcop_07,100,426,wrap_python,0.8348,,,,,0.008,0.2221011694247658,0.2419262951709378,0.1801873513867711,0.8748822071229763,0.6062717770034846,59.770641,results/suitesparse_normalized_wrap_python_comparison.csv
1119,Sandia,oscil_dcop_08,101,426,wrap_python,0.8342,,,,,0.0081,0.2221011694247658,0.2419262951709378,0.1801873513867711,0.8748822071229763,0.6062717770034846,59.770641,results/suitesparse_normalized_wrap_python_comparison.csv
1120,Sandia,oscil_dcop_09,102,426,wrap_python,0.8359,,,,,0.0082,0.2221011694247658,0.2419262951709378,0.1801873513867711,0.8748822071229763,0.6062717770034846,59.770641,results/suitesparse_normalized_wrap_python_comparison.csv
1121,Sandia,oscil_dcop_10,103,426,wrap_python,0.8352,,,,,0.008,0.2221011694247658,0.2419262951709378,0.1801873513867711,0.8748822071229763,0.6062717770034846,59.770641,results/suitesparse_normalized_wrap_python_comparison.csv
1122,Sandia,oscil_dcop_11,104,426,wrap_python,0.8357,,,,,0.0081,0.2221011694247658,0.2419262951709378,0.1801873513867711,0.8748822071229763,0.6062717770034846,59.770641,results/suitesparse_normalized_wrap_python_comparison.csv
1123,Sandia,oscil_dcop_12,105,426,wrap_python,0.8399,,,,,0.0081,0.2221011694247658,0.2419262951709378,0.1801873513867711,0.8748822071229763,0.6062717770034846,59.770641,results/suitesparse_normalized_wrap_python_comparison.csv
1124,Sandia,oscil_dcop_13,106,426,wrap_python,0.8373,,,,,0.0082,0.2221011694247658,0.2419262951709378,0.1801873513867711,0.8748822071229763,0.6062717770034846,59.770641,results/suitesparse_normalized_wrap_python_comparison.csv
1125,Sandia,oscil_dcop_14,107,426,wrap_python,0.8233,,,,,0.0081,0.2221011694247658,0.2419262951709378,0.1801873513867711,0.8748822071229763,0.6062717770034846,59.770641,results/suitesparse_normalized_wrap_python_comparison.csv
1126,Sandia,oscil_dcop_15,108,426,wrap_python,0.824,,,,,0.008,0.2221011694247658,0.2419262951709378,0.1801873513867711,0.8748822071229763,0.6062717770034846,59.770641,results/suitesparse_normalized_wrap_python_comparison.csv
1127,Sandia,oscil_dcop_16,109,426,wrap_python,0.8227,,,,,0.008,0.2221011694247658,0.2419262951709378,0.1801873513867711,0.8748822071229763,0.6062717770034846,59.770641,results/suitesparse_normalized_wrap_python_comparison.csv
1128,Sandia,oscil_dcop_17,110,426,wrap_python,0.8255,,,,,0.0081,0.2221011694247658,0.2419262951709378,0.1801873513867711,0.8748822071229763,0.6062717770034846,59.770641,results/suitesparse_normalized_wrap_python_comparison.csv
1129,Sandia,oscil_dcop_18,111,426,wrap_python,0.8279,,,,,0.008,0.2221011694247658,0.2419262951709378,0.1801873513867711,0.8748822071229763,0.6062717770034846,59.770641,results/suitesparse_normalized_wrap_python_comparison.csv
1130,Sandia,oscil_dcop_19,112,426,wrap_python,0.8287,,,,,0.0082,0.2221011694247658,0.2419262951709378,0.1801873513867711,0.8748822071229763,0.6062717770034846,59.770641,results/suitesparse_normalized_wrap_python_comparison.csv
1131,Sandia,oscil_dcop_20,113,426,wrap_python,0.8292,,,,,0.0081,0.2221011694247658,0.2419262951709378,0.1801873513867711,0.8748822071229763,0.6062717770034846,59.770641,results/suitesparse_normalized_wrap_python_comparison.csv
1132,Sandia,oscil_dcop_21,114,426,wrap_python,0.8275,,,,,0.0082,0.2221011694247658,0.2419262951709378,0.1801873513867711,0.8748822071229763,0.6062717770034846,59.770641,results/suitesparse_normalized_wrap_python_comparison.csv
1133,Sandia,oscil_dcop_22,115,426,wrap_python,0.826,,,,,0.0081,0.2221011694247658,0.2419262951709378,0.1801873513867711,0.8748822071229763,0.6062717770034846,59.770641,results/suitesparse_normalized_wrap_python_comparison.csv
1134,Sandia,oscil_dcop_23,116,426,wrap_python,0.8232,,,,,0.008,0.2221011694247658,0.2419262951709378,0.1801873513867711,0.8748822071229763,0.6062717770034846,59.770641,results/suitesparse_normalized_wrap_python_comparison.csv
1135,Sandia,oscil_dcop_24,117,426,wrap_python,0.8238,,,,,0.008,0.2221011694247658,0.2419262951709378,0.1801873513867711,0.8748822071229763,0.6062717770034846,59.770641,results/suitesparse_normalized_wrap_python_comparison.csv
1136,Sandia,oscil_dcop_25,118,426,wrap_python,0.832,,,,,0.008,0.2221011694247658,0.2419262951709378,0.1801873513867711,0.8748822071229763,0.6062717770034846,59.770641,results/suitesparse_normalized_wrap_python_comparison.csv
