k,exp_idx,n,method,t_embed,r0_fit,r1_fit,n_iter,termination_reason,t_spd,stress,pointwise_stress,distortion,sgs,np_score,alpha,source_shard,theta_fit
3,127,305,TorusMDS,1.2556,,,2560.0,tolerance,0.0156,0.3412144602489725,0.3735233471099338,0.2690060104174206,0.3084234352735864,0.9644933662312156,4.443782,results/sbm_normalized_TorusMDS_comparison.csv,
8,128,754,TorusMDS,1.2861,,,2304.0,tolerance,0.1123,0.3560319327903491,0.3865443943224583,0.282967533633138,0.1803822101118554,0.9749433106575958,4.475415,results/sbm_normalized_TorusMDS_comparison.csv,
4,129,510,TorusMDS,1.1262,,,2304.0,tolerance,0.0491,0.342179740714421,0.3721932029370261,0.2682945054277518,0.2621730672533444,0.9876705833848688,4.442717,results/sbm_normalized_TorusMDS_comparison.csv,
7,130,629,TorusMDS,1.3348,,,2560.0,tolerance,0.0722,0.348984001842932,0.3793905365657092,0.2744437050066351,0.1981705249157582,0.966761109942258,4.497836,results/sbm_normalized_TorusMDS_comparison.csv,
7,131,626,TorusMDS,1.1932,,,2304.0,tolerance,0.0708,0.3472452492335217,0.3781054862248679,0.2750636515007613,0.2088255297013145,0.967429138321995,4.483139,results/sbm_normalized_TorusMDS_comparison.csv,
7,132,230,TorusMDS,1.0889,,,2432.0,tolerance,0.0065,0.3477939594970594,0.3789295586562789,0.286093501453531,0.3206485384423906,0.7251294784654276,5.030068,results/sbm_normalized_TorusMDS_comparison.csv,
6,133,347,TorusMDS,1.0597,,,2304.0,tolerance,0.0173,0.3494100686909464,0.3803805852109194,0.2809564952363141,0.2690905863805319,0.8849833390489888,4.635896,results/sbm_normalized_TorusMDS_comparison.csv,
4,134,255,TorusMDS,1.0464,,,2304.0,tolerance,0.0094,0.3360013203737836,0.3687237816781604,0.2713639170642788,0.3493869492785593,0.8937324335885858,4.603898,results/sbm_normalized_TorusMDS_comparison.csv,
4,135,555,TorusMDS,1.1529,,,2304.0,tolerance,0.0616,0.3407507151375085,0.3717799646301694,0.2655342982039131,0.2787790016620391,0.9870582534794607,4.427292,results/sbm_normalized_TorusMDS_comparison.csv,
5,136,137,TorusMDS,1.0216,,,2304.0,tolerance,0.0023,0.3261602122061404,0.3671743540807829,0.2702270617019806,0.4240431489709772,0.6499223002065128,5.305743,results/sbm_normalized_TorusMDS_comparison.csv,
3,137,662,TorusMDS,1.3313,,,2432.0,tolerance,0.1129,0.3487778856640616,0.3858419910778813,0.2751633869564714,0.2561266877828821,0.9987878787878788,4.408634,results/sbm_normalized_TorusMDS_comparison.csv,
3,138,697,TorusMDS,1.6077,,,2944.0,tolerance,0.1294,0.347910956693317,0.3881453917482775,0.2750737597131031,0.2530360314574616,0.9991919191919192,4.34697,results/sbm_normalized_TorusMDS_comparison.csv,
6,139,954,TorusMDS,1.4423,,,2304.0,tolerance,0.3329,0.3465921011479418,0.3800724093225277,0.2747032051279618,0.2086486347305699,0.9983838383838384,4.423353,results/sbm_normalized_TorusMDS_comparison.csv,
6,140,318,TorusMDS,1.1467,,,2560.0,tolerance,0.0146,0.3476252281968073,0.3773344122992256,0.2804992689727349,0.2866460318948655,0.8393142677540092,4.735671,results/sbm_normalized_TorusMDS_comparison.csv,
4,141,820,TorusMDS,1.355,,,2304.0,tolerance,0.2787,0.3399915387908075,0.3751288787717492,0.2663599878226022,0.2639615985049878,0.9995959595959596,4.398883,results/sbm_normalized_TorusMDS_comparison.csv,
3,142,730,TorusMDS,1.2289,,,2304.0,tolerance,0.1447,0.3520711029128953,0.3916356525737615,0.275838066546249,0.2523545486066014,0.9995959595959596,4.345111,results/sbm_normalized_TorusMDS_comparison.csv,
4,143,196,TorusMDS,1.397,,,3200.0,tolerance,0.0052,0.335173405496156,0.3680247461206736,0.2746301789282175,0.3717029205094616,0.8100830685913336,4.802063,results/sbm_normalized_TorusMDS_comparison.csv,
8,144,372,TorusMDS,1.4503,,,3200.0,tolerance,0.0194,0.3530955782605479,0.378903888473918,0.2846564997032161,0.2298364775019541,0.8461133939751002,4.693266,results/sbm_normalized_TorusMDS_comparison.csv,
8,145,246,TorusMDS,1.3695,,,3072.0,tolerance,0.0073,0.3570396589889029,0.3917882199040006,0.2917693378437937,0.2695703829218007,0.723154988686802,5.004651,results/sbm_normalized_TorusMDS_comparison.csv,
3,146,299,TorusMDS,1.4624,,,3072.0,tolerance,0.0144,0.3356418884898954,0.3665215712772583,0.2649187093826505,0.3306113541148924,0.94765138020219,4.490721,results/sbm_normalized_TorusMDS_comparison.csv,
4,147,265,TorusMDS,1.0483,,,2304.0,tolerance,0.0102,0.3360946033572337,0.3651044976660965,0.2700989201035281,0.3501940045607523,0.8923100221358871,4.617476,results/sbm_normalized_TorusMDS_comparison.csv,
4,148,132,TorusMDS,1.0156,,,2304.0,tolerance,0.0023,0.3231048994360612,0.3659342177926522,0.2679338806196152,0.4443927816098009,0.7385767328145135,5.068706,results/sbm_normalized_TorusMDS_comparison.csv,
5,149,483,TorusMDS,1.1025,,,2304.0,tolerance,0.0405,0.3467504577835335,0.3782278358110411,0.2754240619924853,0.2192125267018135,0.9589280560709124,4.494359,results/sbm_normalized_TorusMDS_comparison.csv,
6,150,788,TorusMDS,1.3395,,,2304.0,tolerance,0.2497,0.3512408882653426,0.3865653916311891,0.278234042498925,0.1941943031181641,0.992519068233354,4.432111,results/sbm_normalized_TorusMDS_comparison.csv,
3,151,109,TorusMDS,1.0128,,,2304.0,tolerance,0.0017,0.3176848585650474,0.3550799932092168,0.2600550860752539,0.4676270079036019,0.7861294070556984,4.916741,results/sbm_normalized_TorusMDS_comparison.csv,
3,152,370,TorusMDS,1.0649,,,2304.0,tolerance,0.0249,0.3439601428708037,0.3790191083013717,0.2733973429607957,0.2690569932547172,0.978138528138528,4.403602,results/sbm_normalized_TorusMDS_comparison.csv,
4,153,340,TorusMDS,1.1862,,,2560.0,tolerance,0.0186,0.340101432109693,0.3676087481467424,0.2696589927083352,0.3144389006661057,0.9376313679103324,4.523109,results/sbm_normalized_TorusMDS_comparison.csv,
4,154,993,TorusMDS,1.3876,,,2304.0,tolerance,0.2958,0.3484218254510419,0.3875854763756067,0.2757919003949509,0.198627903823616,1.0,4.423457,results/sbm_normalized_TorusMDS_comparison.csv,
4,155,148,TorusMDS,0.9852,,,2304.0,tolerance,0.0029,0.3192470203968661,0.3587587496168415,0.2635775989401543,0.4556014330324893,0.7725339534298757,4.932354,results/sbm_normalized_TorusMDS_comparison.csv,
7,156,566,TorusMDS,1.1684,,,2304.0,tolerance,0.1618,0.3478693604762655,0.3743581600210561,0.2767271404431067,0.1927114598015703,0.94638762799633,4.543191,results/sbm_normalized_TorusMDS_comparison.csv,
7,157,387,TorusMDS,1.0803,,,2304.0,tolerance,0.022,0.352014068067792,0.3829492734642776,0.2852902216423815,0.2582475645593026,0.8694106584928172,4.671844,results/sbm_normalized_TorusMDS_comparison.csv,
4,158,532,TorusMDS,1.1778,,,2304.0,tolerance,0.0551,0.3407352184219928,0.3763780522318617,0.2694715264377009,0.2605657680606573,0.9848381776953202,4.437312,results/sbm_normalized_TorusMDS_comparison.csv,
8,159,155,TorusMDS,1.3653,,,3072.0,tolerance,0.0028,0.3447831437827487,0.384655361760787,0.2811535303707162,0.3352723008989103,0.5540912190120106,5.502727,results/sbm_normalized_TorusMDS_comparison.csv,
4,160,366,TorusMDS,1.2534,,,2688.0,tolerance,0.0221,0.337148798267278,0.3623671731212727,0.2689620790284486,0.3266560297306868,0.9470344127629504,4.523776,results/sbm_normalized_TorusMDS_comparison.csv,
8,161,792,TorusMDS,2.0374,,,3712.0,tolerance,0.1276,0.3474615104846031,0.374217421815961,0.2735411224942953,0.1915631736096897,0.9793250103071528,4.50631,results/sbm_normalized_TorusMDS_comparison.csv,
4,162,496,TorusMDS,1.1861,,,2304.0,tolerance,0.046,0.3491261842220691,0.3837196314702341,0.2760024595872559,0.2343807197497335,0.9878787878787876,4.40082,results/sbm_normalized_TorusMDS_comparison.csv,
8,163,149,TorusMDS,1.4146,,,3200.0,tolerance,0.0025,0.3417043051397742,0.3834588783989034,0.2801788130449122,0.3564730132489276,0.56710047726265,5.496665,results/sbm_normalized_TorusMDS_comparison.csv,
6,164,230,TorusMDS,1.2566,,,2688.0,tolerance,0.0067,0.3431359707109354,0.370470484341405,0.2811514417581731,0.3166311066705666,0.7565531379130163,4.933829,results/sbm_normalized_TorusMDS_comparison.csv,
5,165,878,TorusMDS,1.2902,,,2304.0,tolerance,0.2992,0.3462118030585848,0.3818154773540837,0.2714882386502205,0.23577521027807,0.9987878787878788,4.4076,results/sbm_normalized_TorusMDS_comparison.csv,
6,166,325,TorusMDS,1.0597,,,2304.0,tolerance,0.0152,0.3468053234446113,0.3763960093694363,0.2801067958051476,0.2654912140084561,0.8555351644372601,4.681016,results/sbm_normalized_TorusMDS_comparison.csv,
6,167,145,TorusMDS,1.4776,,,3328.0,tolerance,0.0025,0.3375398455325575,0.3782037106858996,0.277368668531561,0.3750941424965807,0.574085466984029,5.514738,results/sbm_normalized_TorusMDS_comparison.csv,
3,168,615,TorusMDS,1.36,,,2304.0,tolerance,0.0927,0.3429314254676464,0.386362017333405,0.2693706348309549,0.2596736255712165,0.9983838383838384,4.380195,results/sbm_normalized_TorusMDS_comparison.csv,
7,169,166,TorusMDS,1.0225,,,2304.0,tolerance,0.0032,0.3358180929007053,0.3728191921615535,0.2769091166776216,0.3827311481838907,0.6290092097835926,5.315099,results/sbm_normalized_TorusMDS_comparison.csv,
3,170,102,TorusMDS,1.0374,,,2304.0,tolerance,0.0015,0.3154845448759227,0.3566784973393491,0.2619893427023091,0.4859849903242279,0.7571049873664804,5.016097,results/sbm_normalized_TorusMDS_comparison.csv,
8,171,520,TorusMDS,1.1571,,,2304.0,tolerance,0.1431,0.3496301611381937,0.3796537655861006,0.2796667420008784,0.2035805745920746,0.9312240727281222,4.577978,results/sbm_normalized_TorusMDS_comparison.csv,
4,172,408,TorusMDS,1.2198,,,2560.0,tolerance,0.0285,0.3415479116513213,0.3650743740596431,0.270629765147492,0.3067905659439139,0.9550982765802348,4.47077,results/sbm_normalized_TorusMDS_comparison.csv,
3,173,176,TorusMDS,1.0645,,,2432.0,tolerance,0.0045,0.3288621873104174,0.3614479615976237,0.2675039941933684,0.4085315980125799,0.8321668632579198,4.752568,results/sbm_normalized_TorusMDS_comparison.csv,
6,174,247,TorusMDS,1.4978,,,3200.0,tolerance,0.0078,0.3439654903596532,0.3729560420145829,0.2791558312690773,0.3143544682569895,0.78371315917714,4.878666,results/sbm_normalized_TorusMDS_comparison.csv,
3,175,838,TorusMDS,1.8024,,,3328.0,tolerance,0.2153,0.3481891405661648,0.3901177248003838,0.2720773494345947,0.2384623241531973,0.9991919191919192,4.353251,results/sbm_normalized_TorusMDS_comparison.csv,
7,176,389,TorusMDS,1.3895,,,2944.0,tolerance,0.1096,0.3571860420293885,0.3874244588092749,0.2879866867084237,0.2412553367089468,0.8878027943785038,4.62698,results/sbm_normalized_TorusMDS_comparison.csv,
4,177,136,TorusMDS,1.1794,,,2560.0,tolerance,0.0023,0.3251382892234901,0.3654324901178961,0.2698316192802933,0.4248468496134494,0.7236558785160518,5.070731,results/sbm_normalized_TorusMDS_comparison.csv,
5,178,519,TorusMDS,1.4526,,,2816.0,tolerance,0.0483,0.335988835768143,0.3657626826731075,0.2640714795324446,0.2797665737182013,0.9654647056533432,4.505321,results/sbm_normalized_TorusMDS_comparison.csv,
4,179,219,TorusMDS,1.0557,,,2304.0,tolerance,0.0065,0.3374748428489227,0.3690083011891361,0.2754553631353583,0.3700608593093063,0.8269037189977919,4.726763,results/sbm_normalized_TorusMDS_comparison.csv,
4,180,663,TorusMDS,1.2719,,,2432.0,tolerance,0.1001,0.3442339638268777,0.3779000313342893,0.2714082877359752,0.2538062547711089,0.9983838383838384,4.399547,results/sbm_normalized_TorusMDS_comparison.csv,
8,181,299,TorusMDS,1.5039,,,3072.0,tolerance,0.0114,0.3492820539161886,0.379714909815373,0.2866365823967085,0.2899710438306965,0.7324587975136599,4.981327,results/sbm_normalized_TorusMDS_comparison.csv,
6,182,118,TorusMDS,1.5273,,,3328.0,tolerance,0.0016,0.3270592729487326,0.3678151491722354,0.2681649354044887,0.4221507282829096,0.5537040361250358,5.662474,results/sbm_normalized_TorusMDS_comparison.csv,
5,183,380,TorusMDS,1.4625,,,3200.0,tolerance,0.0228,0.3375210657048126,0.3648248610423564,0.2697760522457653,0.2784489963309001,0.9228639135618124,4.573635,results/sbm_normalized_TorusMDS_comparison.csv,
8,184,945,TorusMDS,1.4092,,,2304.0,tolerance,0.3013,0.3553992298302565,0.3897735579516467,0.2824935355504939,0.1522825924063102,0.9935353535353534,4.521093,results/sbm_normalized_TorusMDS_comparison.csv,
5,185,283,TorusMDS,1.1622,,,2432.0,tolerance,0.0115,0.3423993614054117,0.3726381558838446,0.2764953570986444,0.2961329148100748,0.8808185638925117,4.618018,results/sbm_normalized_TorusMDS_comparison.csv,
6,186,170,TorusMDS,1.4233,,,3200.0,tolerance,0.0035,0.3341355425363604,0.3706771602679404,0.2756625468608876,0.384989336354559,0.6840068981972819,5.156389,results/sbm_normalized_TorusMDS_comparison.csv,
3,187,440,TorusMDS,1.1067,,,2304.0,tolerance,0.0383,0.347934508631645,0.3866299202404183,0.2763527568034729,0.2486783078804028,0.9856297670583384,4.392578,results/sbm_normalized_TorusMDS_comparison.csv,
4,188,121,TorusMDS,1.0359,,,2304.0,tolerance,0.0019,0.3245717942999718,0.368626294095048,0.2712251259605133,0.4236016568545341,0.6746707875193126,5.195798,results/sbm_normalized_TorusMDS_comparison.csv,
7,189,331,TorusMDS,1.0606,,,2304.0,tolerance,0.0154,0.3582415226407851,0.3879151287796851,0.2900149093164262,0.2404209488524093,0.809881721219903,4.77644,results/sbm_normalized_TorusMDS_comparison.csv,
4,190,109,TorusMDS,1.0387,,,2304.0,tolerance,0.0016,0.3203419004348559,0.3620302725799368,0.2649056438788086,0.4506803969648331,0.6659768513236242,5.257355,results/sbm_normalized_TorusMDS_comparison.csv,
3,191,881,TorusMDS,1.3907,,,2304.0,tolerance,0.2404,0.3497836216580083,0.3857640277919953,0.2749812837663272,0.2541984553363803,1.0,4.371618,results/sbm_normalized_TorusMDS_comparison.csv,
3,192,711,TorusMDS,1.6404,,,3200.0,tolerance,0.2497,0.3442458772017474,0.381233176336552,0.2693949279173543,0.2712112902269586,0.9995959595959596,4.395195,results/sbm_normalized_TorusMDS_comparison.csv,
3,193,246,TorusMDS,1.065,,,2304.0,tolerance,0.0094,0.3379606595252154,0.3702378851863294,0.2702439849158435,0.3327045347438544,0.9240508536789152,4.528156,results/sbm_normalized_TorusMDS_comparison.csv,
3,194,666,TorusMDS,1.2094,,,2304.0,tolerance,0.1139,0.3493970296541865,0.3854714849280768,0.2754841247010379,0.2412353408100483,0.9991919191919192,4.393856,results/sbm_normalized_TorusMDS_comparison.csv,
7,195,686,TorusMDS,1.1955,,,2304.0,tolerance,0.1904,0.3537601197733407,0.3873673103941126,0.2832149056072222,0.1910433054378795,0.97917130488559,4.463273,results/sbm_normalized_TorusMDS_comparison.csv,
5,196,491,TorusMDS,1.1468,,,2304.0,tolerance,0.0421,0.3428930309752629,0.3769564393871789,0.272278029941459,0.233443289465747,0.9576487271728428,4.493189,results/sbm_normalized_TorusMDS_comparison.csv,
3,197,664,TorusMDS,1.189,,,2304.0,tolerance,0.1123,0.3477995347034811,0.3911882087025086,0.2744413998864096,0.2370324375914401,0.9987878787878788,4.381403,results/sbm_normalized_TorusMDS_comparison.csv,
8,198,560,TorusMDS,1.2926,,,2560.0,tolerance,0.0518,0.3530591698272062,0.3812305503914857,0.2809601840708453,0.1963722382479709,0.933964377712478,4.52678,results/sbm_normalized_TorusMDS_comparison.csv,
8,199,266,TorusMDS,1.2771,,,2688.0,tolerance,0.0089,0.3547720525553426,0.383968731959532,0.2900138961361435,0.284162400275727,0.7654603534556687,4.915286,results/sbm_normalized_TorusMDS_comparison.csv,
6,0,129,wrap_typescript,1.4392,,,,,0.1272,0.3902453131060119,0.4658970909181829,0.3163954510500347,0.0655567119081435,0.9461507139563098,4.291852,results/sbm_normalized_wrap_typescript_comparison.csv,
3,1,109,wrap_typescript,0.6362,,,,,0.0025,0.3735795152957731,0.3994208073030409,0.3042814612406222,0.2333224502750101,0.7160743766632442,4.830269,results/sbm_normalized_wrap_typescript_comparison.csv,
6,2,650,wrap_typescript,50.6861,,,,,0.101,0.4033211400561409,0.4375377858121617,0.328807939045575,0.1527234447239341,0.9809956709956704,4.351976,results/sbm_normalized_wrap_typescript_comparison.csv,
8,3,404,wrap_typescript,14.2423,,,,,0.0312,0.3695252243450521,0.3945803780977339,0.2933613813334117,0.1514631212660271,0.8674015120083978,4.59859,results/sbm_normalized_wrap_typescript_comparison.csv,
6,4,349,wrap_typescript,9.737,,,,,0.0235,0.3638287645272111,0.3867748753513238,0.2893373906165745,0.1854328825772607,0.862403113711897,4.636019,results/sbm_normalized_wrap_typescript_comparison.csv,
7,5,654,wrap_typescript,51.3371,,,,,0.1003,0.3990890252971114,0.4391188235971184,0.3224646488642059,0.1042809738837502,0.967627123326681,4.395241,results/sbm_normalized_wrap_typescript_comparison.csv,
6,6,720,wrap_typescript,67.0238,,,,,0.1358,0.3996690631984121,0.430867633075786,0.3247370498720821,0.1945967390929538,0.9850505050505048,4.333489,results/sbm_normalized_wrap_typescript_comparison.csv,
8,7,536,wrap_typescript,29.8422,,,,,0.0599,0.395577175565557,0.4223970983499647,0.3201629489543249,0.0935302454314297,0.9127443300031656,4.505359,results/sbm_normalized_wrap_typescript_comparison.csv,
3,8,729,wrap_typescript,69.5523,,,,,0.2783,0.4171039597171339,0.4661187199650109,0.3382248221226409,0.1653845538297625,0.9995959595959596,4.216147,results/sbm_normalized_wrap_typescript_comparison.csv,
5,9,199,wrap_typescript,2.3064,,,,,0.0068,0.3867802574539771,0.406504276546397,0.3122599081006211,0.1387410323107515,0.7147585644338615,4.838103,results/sbm_normalized_wrap_typescript_comparison.csv,
3,10,106,wrap_typescript,0.5966,,,,,0.0022,0.3752310735708998,0.3977491515517452,0.3037611839801437,0.2314041624557365,0.7021081392043663,4.849868,results/sbm_normalized_wrap_typescript_comparison.csv,
6,11,468,wrap_typescript,22.4341,,,,,0.0462,0.3602577646230872,0.3914423351539288,0.2859041085849109,0.2059227241274532,0.9455998019326436,4.461074,results/sbm_normalized_wrap_typescript_comparison.csv,
7,12,412,wrap_typescript,15.3703,,,,,0.0326,0.364867846555516,0.3937859862968687,0.2912357074836764,0.1460313511719076,0.8880136534569868,4.589427,results/sbm_normalized_wrap_typescript_comparison.csv,
7,13,993,wrap_typescript,167.9349,,,,,0.3014,0.43342993659813,0.4698243484880153,0.3536605936415559,0.0938146518052603,0.9955555555555554,4.265462,results/sbm_normalized_wrap_typescript_comparison.csv,
8,14,484,wrap_typescript,23.6264,,,,,0.046,0.367927534160131,0.3984766982871097,0.2920017713746218,0.1398918459272302,0.904394168755792,4.550917,results/sbm_normalized_wrap_typescript_comparison.csv,
7,15,488,wrap_typescript,23.4879,,,,,0.1743,0.3738091109212839,0.4066233345294302,0.2990873514678079,0.1309177170564338,0.9140978265720529,4.496406,results/sbm_normalized_wrap_typescript_comparison.csv,
6,16,136,wrap_typescript,0.9683,,,,,0.0028,0.3433683086377921,0.3830154715218327,0.2810470990900559,0.3643499314302956,0.5471442442035539,5.581672,results/sbm_normalized_wrap_typescript_comparison.csv,
5,17,335,wrap_typescript,8.7173,,,,,0.0224,0.3536942282894026,0.3860888518427043,0.281794502991592,0.2187077856874749,0.9055315802392572,4.538382,results/sbm_normalized_wrap_typescript_comparison.csv,
7,18,306,wrap_typescript,6.8865,,,,,0.0171,0.3807929275277771,0.4049316098111972,0.3035550003223526,0.1258495400497491,0.8147957955533337,4.708743,results/sbm_normalized_wrap_typescript_comparison.csv,
6,19,859,wrap_typescript,111.1387,,,,,0.2094,0.4119983416011987,0.4542675188229853,0.329417911669644,0.1162461577827623,0.9967676767676766,4.302979,results/sbm_normalized_wrap_typescript_comparison.csv,
4,20,372,wrap_typescript,11.9393,,,,,0.0283,0.3475952600219547,0.3785451646090905,0.2754027174442695,0.2524014462367919,0.960836865325004,4.472384,results/sbm_normalized_wrap_typescript_comparison.csv,
6,21,392,wrap_typescript,13.4695,,,,,0.0293,0.3629982377471269,0.3888606937632198,0.2882359665416311,0.1844670223081938,0.900432345948195,4.526469,results/sbm_normalized_wrap_typescript_comparison.csv,
4,22,246,wrap_typescript,4.3142,,,,,0.0115,0.3513785709965725,0.3767160511765132,0.2806656895213156,0.2720677014322415,0.8704215267541987,4.603174,results/sbm_normalized_wrap_typescript_comparison.csv,
